sample_id	clock_like_number	subclonal_count	timing_late_clonal_count	timing_early_clonal_count	timing_na_clonal_count	timing_subclonal_count
DO26463	797	134	12	39	600	146
DO26469	1586	61	NA	NA	NA	NA
DO26475	525	210	NA	NA	NA	NA
DO26476	676	28	6	61	563	46
DO26492	490	25	NA	NA	NA	NA
DO26512	1084	5	229	659	196	0
DO26540	797	0	NA	NA	NA	NA
DO26553	762	39	4	72	686	0
DO26563	734	26	NA	NA	NA	NA
DO26572	561	70	6	23	464	71
DO26596	824	29	NA	NA	NA	NA
DO26599	571	0	NA	NA	NA	NA
DO26653	378	26	0	2	376	0
DO26692	649	3	119	280	250	0
DO26710	1088	33	43	102	796	147
DO26719	953	7	188	403	362	0
DO26769	1406	17	138	1018	250	0
DO26798	768	4	80	547	143	1
DO26806	903	1	160	504	239	0
DO26894	890	287	20	77	546	253
DO26934	782	71	NA	NA	NA	NA
DO26957	765	138	NA	NA	NA	NA
DO26971	795	0	NA	NA	NA	NA
DO26976	1011	18	268	639	106	1
DO26987	493	0	115	143	235	0
DO26993	856	16	191	362	303	0
DO27025	868	0	143	289	440	2
DO27067	704	20	13	44	647	0
DO27081	905	67	NA	NA	NA	NA
DO27104	674	33	63	46	565	0
DO27120	927	24	35	63	742	87
DO27128	1039	0	186	429	424	0
DO27208	763	8	29	61	675	1
DO27279	1099	67	43	114	942	0
DO27318	1095	15	NA	NA	NA	NA
DO27326	2621	0	324	1019	1278	0
DO27334	927	47	228	567	134	1
DO27453	1309	340	5	43	955	306
DO27484	791	0	150	215	426	0
DO27588	740	53	16	27	697	0
DO27636	687	12	111	369	207	0
DO27747	797	1	205	402	190	0
DO27978	279	103	0	4	127	148
DO28004	472	47	8	32	381	51
DO28024	734	15	228	154	285	67
DO28053	941	16	384	185	321	51
DO28089	281	6	2	26	241	12
DO28093	894	2	504	147	210	33
DO28119	517	109	11	23	384	102
DO28233	330	11	3	43	276	8
DO28273	291	8	9	26	256	0
DO28289	486	66	4	13	413	56
DO28412	385	48	4	13	370	1
DO28521	516	11	199	228	89	0
DO28763	506	18	166	56	262	22
DO28823	503	5	154	136	213	0
DO28952	741	82	228	94	323	96
DO28962	407	97	13	24	271	99
DO29146	926	12	303	212	413	1
DO29308	365	8	33	280	52	0
DO29398	588	9	148	190	250	0
DO29760	508	23	72	69	344	23
DO29850	669	54	130	265	213	61
DO29940	344	17	12	29	287	16
DO29980	475	4	145	121	181	28
DO30060	814	4	377	84	353	0
DO30090	370	47	13	40	280	37
DO30220	458	221	2	21	230	205
DO30340	300	24	40	24	213	23
DO30550	441	45	12	33	359	37
DO30750	667	86	181	160	140	186
DO30970	558	32	2	29	527	0
DO31150	498	146	14	26	313	145
DO31420	476	6	18	380	80	1
DO31551	501	1	53	97	351	0
DO31729	984	29	537	89	324	34
DO31769	299	28	10	21	244	24
DO31869	625	49	21	20	543	44
DO32237	430	15	12	17	401	0
DO32391	264	17	11	28	217	8
DO32420	289	8	5	27	248	9
DO32596	681	19	173	178	287	43
DO32646	446	6	0	50	0	396
DO46325	281	8	16	39	197	29
DO46327	352	1	NA	NA	NA	NA
DO46328	457	3	101	86	259	11
DO46329	327	1	27	35	265	0
DO46330	750	0	307	126	317	0
DO46331	429	20	1	29	377	22
DO46333	502	22	26	29	423	24
DO46334	486	1	195	109	184	1
DO46336	75	29	11	17	21	26
DO46338	621	15	125	75	365	56
DO46340	374	2	20	23	331	0
DO46342	452	3	118	111	225	1
DO46344	295	26	7	18	236	34
DO46346	388	36	3	18	325	42
DO46350	493	0	NA	NA	NA	NA
DO46352	657	2	274	190	193	0
DO46354	453	68	9	30	416	1
DO46356	678	23	265	75	294	44
DO46358	712	7	158	58	463	33
DO46360	559	92	120	394	45	0
DO46362	486	0	86	106	294	0
DO46364	204	3	1	4	199	0
DO46366	370	7	NA	NA	NA	NA
DO46368	271	14	6	26	190	49
DO46370	656	11	122	114	396	24
DO46372	393	1	NA	NA	NA	NA
DO46374	598	1	292	129	177	0
DO46376	346	68	NA	NA	NA	NA
DO46378	532	3	180	137	215	0
DO46380	408	86	24	28	260	96
DO46382	538	0	NA	NA	NA	NA
DO46384	237	14	0	3	234	0
DO46386	284	0	9	16	259	0
DO46388	395	5	12	32	343	8
DO46390	717	8	159	99	436	23
DO46392	262	8	NA	NA	NA	NA
DO46394	662	0	287	128	247	0
DO46398	678	185	142	141	245	177
DO46400	827	0	228	140	459	0
DO46402	1037	0	592	160	285	0
DO46404	407	25	9	24	351	23
DO46408	463	7	17	16	432	1
DO46412	1014	11	268	127	593	26
DO46416	632	162	141	176	197	118
DO46420	448	0	121	234	93	0
DO46424	657	14	197	141	292	27
DO46448	298	0	93	68	137	0
DO46488	414	4	10	27	377	0
DO46493	614	3	183	143	288	0
DO46498	692	54	51	306	253	82
DO46503	688	0	300	160	228	0
DO46542	457	134	100	260	97	0
DO46551	383	16	9	24	335	15
DO46556	721	124	36	54	498	133
DO46560	381	13	1	15	354	11
DO46561	277	9	13	38	221	5
DO46566	554	3	90	228	225	11
DO46568	686	116	20	57	520	89
DO46571	588	97	104	86	268	130
DO46576	616	3	115	192	309	0
DO46581	502	15	124	110	246	22
DO46586	313	16	4	25	273	11
DO46588	557	18	150	63	326	18
DO46591	2405	11	NA	NA	NA	NA
DO46593	399	50	10	35	288	66
DO46597	515	34	47	287	120	61
DO46602	451	4	28	59	364	0
DO46606	629	11	0	168	0	461
DO46611	377	38	7	10	360	0
DO221539	1065	11	161	485	419	0
DO221540	1291	14	468	209	565	49
DO221541	724	142	3	27	547	147
DO221542	540	4	0	21	519	0
DO221544	604	90	23	45	454	82
DO221545	751	99	40	56	548	110
DO221546	818	6	NA	NA	NA	NA
DO221547	562	30	18	43	458	43
DO32831	1473	121	169	845	374	85
DO32833	910	5	NA	NA	NA	NA
DO32837	613	20	0	2	611	0
DO32860	1321	281	14	34	990	283
DO32863	1534	0	132	791	611	0
DO32875	664	14	NA	NA	NA	NA
DO32878	815	3	101	528	186	0
DO32893	816	7	0	0	816	0
DO32900	792	31	117	178	477	20
DO32916	1926	182	NA	NA	NA	NA
DO32960	482	25	2	15	465	0
DO32972	367	40	2	10	305	50
DO32976	1038	0	0	16	1022	0
DO32980	542	0	NA	NA	NA	NA
DO32984	714	27	0	2	712	0
DO33000	2244	6	320	1591	333	0
DO33008	414	9	0	22	392	0
DO33016	683	284	3	31	349	303
DO33028	339	0	16	302	21	0
DO33042	1313	0	354	342	617	0
DO33077	580	8	65	261	254	0
DO33128	444	0	96	163	185	0
DO33152	1140	21	4	15	1121	0
DO33160	1362	0	NA	NA	NA	NA
DO33168	748	79	62	627	61	1
DO33200	848	51	0	12	763	73
DO33208	854	70	0	7	847	0
DO33248	986	24	NA	NA	NA	NA
DO33264	1130	18	15	4	1111	0
DO33288	1497	45	345	150	950	52
DO33344	1888	0	365	229	1294	0
DO33368	1289	0	241	258	790	0
DO33376	1127	704	0	16	957	154
DO33392	682	67	4	9	669	0
DO33400	1086	58	53	107	868	58
DO33408	811	15	3	50	710	48
DO33472	882	60	12	289	474	107
DO33480	311	10	2	20	289	0
DO33488	1192	0	357	731	112	4
DO33512	958	49	NA	NA	NA	NA
DO33544	1639	379	NA	NA	NA	NA
DO33552	1478	34	20	152	1265	41
DO33960	966	0	NA	NA	NA	NA
DO33984	689	82	90	504	95	0
DO34264	347	2	2	23	322	0
DO34288	752	126	8	25	601	121
DO34312	936	9	46	776	114	0
DO34336	845	22	9	35	801	0
DO34432	789	14	1	37	751	0
DO34448	2348	37	106	117	2125	0
DO34504	582	191	NA	NA	NA	NA
DO34600	649	0	NA	NA	NA	NA
DO34608	523	12	35	411	77	0
DO34616	791	130	0	35	616	140
DO34640	916	15	NA	NA	NA	NA
DO34656	607	27	0	19	588	0
DO34680	706	39	61	40	605	0
DO34696	1278	0	321	931	26	0
DO34720	478	22	5	31	427	15
DO34728	1093	0	NA	NA	NA	NA
DO34736	501	15	23	39	389	50
DO34785	1235	103	0	15	1220	0
DO34793	966	24	8	39	919	0
DO34809	1074	350	8	37	683	346
DO34817	766	5	3	31	732	0
DO34849	1009	4	47	419	543	0
DO34905	1164	92	12	40	1112	0
DO35082	1366	102	NA	NA	NA	NA
DO35085	377	0	0	5	372	0
DO35098	592	59	7	25	506	54
DO35116	1769	52	NA	NA	NA	NA
DO35118	896	30	3	27	775	91
DO35126	1127	104	14	46	884	183
DO35128	903	2	92	446	365	0
DO35136	964	81	0	7	957	0
DO35138	395	0	0	7	379	9
DO35144	755	24	1	34	699	21
DO35152	950	7	7	57	886	0
DO35184	621	6	2	24	595	0
DO35198	1333	78	1	41	1291	0
DO35216	576	0	0	10	566	0
DO35222	351	32	1	6	308	36
DO35228	1104	76	0	1	1028	75
DO35230	914	49	0	0	914	0
DO35236	1358	1	466	453	439	0
DO35258	1166	19	NA	NA	NA	NA
DO35290	1071	65	5	38	932	96
DO35305	879	0	187	659	33	0
DO35330	295	12	0	1	294	0
DO35350	1024	9	16	96	898	14
DO35360	572	303	0	2	244	326
DO35376	858	10	268	255	335	0
DO35406	1020	375	6	28	541	445
DO35424	893	4	313	353	227	0
DO35454	841	103	6	14	821	0
DO35496	927	305	0	15	594	318
DO49074	586	8	NA	NA	NA	NA
DO49076	431	59	10	266	85	70
DO49078	819	1	138	486	199	2
DO49079	1001	35	28	60	913	0
DO49080	1277	52	29	128	1056	64
DO49087	1158	566	240	244	440	234
DO49090	1281	145	1	9	1273	1
DO49113	1217	249	20	28	939	230
DO49127	1364	99	6	4	1354	0
DO49129	643	93	13	23	464	143
DO49135	1008	43	1	61	910	36
DO49137	885	7	143	395	347	0
DO49138	1707	164	26	110	1448	123
DO49166	674	3	2	0	672	0
DO49168	1317	9	NA	NA	NA	NA
DO49172	1221	35	9	42	1170	0
DO49178	562	12	0	14	499	49
DO49181	527	25	0	28	468	31
DO49183	727	0	138	583	6	0
DO49184	1215	10	326	643	246	0
DO49193	1161	146	1	28	1132	0
DO49204	897	131	NA	NA	NA	NA
DO49418	2329	212	65	231	1757	276
DO49419	988	263	0	40	0	948
DO49420	843	0	0	9	834	0
DO49421	1075	7	3	50	1022	0
DO49422	787	3	4	31	752	0
DO49424	1241	32	NA	NA	NA	NA
DO49427	706	22	1	49	656	0
DO49430	1508	111	524	254	489	241
DO49433	698	76	11	8	602	77
DO49436	1376	95	169	1028	105	74
DO49439	1107	16	0	23	917	167
DO49442	319	74	15	11	226	67
DO49445	1605	146	26	99	1286	197
DO49448	1177	255	100	634	198	245
DO49451	1189	35	264	234	491	200
DO49454	842	94	8	34	706	94
DO49457	1375	144	1	65	1211	98
DO49460	1487	69	0	41	1358	88
DO49463	1356	212	368	247	475	266
DO49466	1405	43	NA	NA	NA	NA
DO49478	1418	409	0	12	1042	364
DO49484	878	69	0	2	876	0
DO51466	1033	155	0	26	835	172
DO51467	964	37	173	273	399	119
DO51468	666	7	20	48	585	13
DO51469	1518	1	NA	NA	NA	NA
DO51470	927	17	4	7	916	0
DO51472	916	166	6	397	355	158
DO51473	1261	6	257	608	396	0
DO51474	2314	1036	15	79	1018	1202
DO51476	750	96	172	264	264	50
DO51477	447	0	8	7	432	0
DO51478	1599	951	6	19	703	874
DO51479	519	0	5	16	498	0
DO51480	791	45	0	20	771	0
DO51481	805	134	0	12	0	793
DO51483	1036	36	0	3	1033	0
DO51484	1138	129	0	4	1134	0
DO51485	1028	47	6	68	954	0
DO51487	411	3	14	256	125	16
DO51489	966	169	136	76	381	373
DO51490	1243	31	2	77	1083	81
DO51491	3003	9	1053	542	1408	0
DO51492	921	0	102	573	226	23
DO51493	1179	233	NA	NA	NA	NA
DO51494	1469	8	107	933	439	5
DO51495	935	153	33	102	605	195
DO51496	1719	1093	4	11	1200	507
DO51497	1012	76	0	23	890	99
DO51498	612	79	0	7	550	55
DO51499	876	16	2	34	820	20
DO51500	988	193	0	0	745	243
DO51501	720	40	0	22	698	0
DO51502	1119	3	15	11	1093	0
DO51503	663	142	4	28	466	165
DO51504	789	124	38	310	268	176
DO51505	874	24	61	696	87	30
DO51506	851	119	10	55	667	119
DO51507	632	119	2	18	442	170
DO51509	432	0	0	5	427	0
DO51510	496	35	11	20	432	33
DO51511	935	31	26	72	809	28
DO51512	561	13	26	352	183	0
DO51513	613	101	1	3	497	115
DO51514	1291	824	1	11	435	847
DO51515	664	5	144	441	79	0
DO51518	1033	57	NA	NA	NA	NA
DO51519	793	11	1	35	757	0
DO51520	1054	250	1	44	823	186
DO51522	1039	27	NA	NA	NA	NA
DO51523	560	0	NA	NA	NA	NA
DO51524	1395	501	12	61	755	567
DO51525	522	4	3	13	495	20
DO51527	1401	157	4	71	1197	129
DO51528	1004	0	79	670	201	54
DO51529	1757	154	359	661	528	209
DO51530	677	34	9	17	611	40
DO51531	927	47	12	41	817	57
DO51532	985	17	0	16	969	0
DO51533	853	0	90	660	103	0
DO51534	1048	16	2	17	1031	1
DO51535	565	0	NA	NA	NA	NA
DO51536	920	524	4	41	307	568
DO51537	1329	109	30	56	1243	0
DO51538	1269	310	11	35	1071	152
DO51540	1289	102	0	0	1289	0
DO51541	990	1	338	335	317	0
DO51542	1196	405	236	462	300	198
DO51543	1126	338	0	39	715	372
DO51544	832	7	2	32	800	1
DO51548	1101	70	0	26	820	255
DO51549	1673	2	30	5	1638	0
DO46744	57	30	0	0	25	32
DO46745	53	5	2	3	31	17
DO46747	167	21	3	0	138	26
DO46749	499	15	0	0	499	0
DO46751	239	126	0	0	137	102
DO46753	231	98	NA	NA	NA	NA
DO46755	152	36	22	15	78	37
DO46757	180	25	67	43	18	52
DO46759	278	53	1	0	207	70
DO46761	190	7	91	2	97	0
DO46763	196	128	3	2	63	128
DO46767	62	41	0	0	17	45
DO46769	285	46	129	80	15	61
DO46771	59	11	2	2	23	32
DO46773	38	8	0	0	0	38
DO46777	89	22	0	0	64	25
DO46779	147	78	0	0	73	74
DO46781	48	24	0	1	26	21
DO46783	1299	12	179	800	320	0
DO46785	138	51	0	2	87	49
DO48520	85	10	7	16	52	10
DO48539	309	56	41	224	32	12
DO48541	104	43	0	0	61	43
DO48545	110	45	15	5	41	49
DO48553	55	9	0	0	40	15
DO48554	49	34	NA	NA	NA	NA
DO48557	209	80	0	2	126	81
DO48573	163	24	0	0	143	20
DO48578	216	55	0	0	148	68
DO48581	246	106	0	0	176	70
DO51169	76	3	0	0	73	3
DO51170	97	10	29	8	60	0
DO51171	195	60	0	1	133	61
DO51172	151	5	0	4	147	0
DO51173	48	17	0	0	22	26
DO51174	74	13	6	6	44	18
DO51175	121	74	0	0	46	75
DO51176	197	50	5	128	23	41
DO51177	70	38	9	3	18	40
DO51178	138	77	0	0	56	82
DO51179	55	25	0	0	29	26
DO51180	1635	203	0	0	1359	276
DO51181	42	15	4	7	11	20
DO51182	160	65	0	1	94	65
DO51184	111	33	0	0	73	38
DO51185	16	0	3	11	2	0
DO51187	158	22	0	0	135	23
DO52122	106	43	0	0	67	39
DO52123	88	33	0	0	50	38
DO52124	232	120	NA	NA	NA	NA
DO52125	144	32	0	3	112	29
DO52126	378	41	10	6	321	41
DO52127	84	45	0	0	40	44
DO52128	268	9	0	0	268	0
DO52129	145	83	0	0	57	88
DO52131	145	49	0	0	94	51
DO52132	175	13	0	10	165	0
DO52134	160	24	8	0	152	0
DO52135	148	91	0	0	61	87
DO52136	134	6	3	26	105	0
DO52137	100	68	NA	NA	NA	NA
DO52139	159	69	0	0	87	72
DO52141	136	47	NA	NA	NA	NA
DO52142	171	81	0	0	88	83
DO52143	180	15	0	0	167	13
DO52146	219	152	2	1	60	156
DO52147	138	120	0	0	15	123
DO52148	17	5	0	0	10	7
DO52149	119	54	0	1	65	53
DO52150	75	37	1	0	38	36
DO52151	2283	498	6	6	2283	6
DO52152	58	0	21	4	30	3
DO52153	116	15	24	4	56	32
DO52154	61	16	0	0	46	15
DO52155	109	12	NA	NA	NA	NA
DO52156	153	33	13	1	105	34
DO52158	64	5	8	3	53	0
DO52159	166	48	0	0	118	48
DO52161	845	226	2	26	651	169
DO52162	43	31	2	5	5	31
DO52164	198	47	0	0	126	72
DO10811	420	6	0	0	420	0
DO10821	227	48	0	0	169	58
DO10823	360	69	0	0	269	91
DO10825	298	2	0	0	275	23
DO10833	379	0	0	0	201	178
DO10835	160	0	NA	NA	NA	NA
DO36221	432	235	NA	NA	NA	NA
DO36226	443	251	0	0	182	261
DO36248	584	154	0	0	412	172
DO36253	317	33	0	17	271	29
DO36254	412	0	0	6	406	0
DO36262	212	0	0	0	212	0
DO36273	181	1	0	0	165	16
DO36283	473	73	0	0	350	123
DO36285	169	69	0	0	137	32
DO36345	509	135	0	0	338	171
DO36356	546	101	0	0	412	134
DO36360	146	0	0	0	132	14
DO36372	299	0	0	0	299	0
DO46788	352	159	0	4	171	177
DO46790	276	76	2	0	183	91
DO46792	294	18	0	6	269	19
DO46793	158	0	0	0	151	7
DO46795	279	92	0	0	172	107
DO46796	448	131	0	59	213	176
DO46813	344	50	0	0	250	94
DO49815	85	0	0	0	85	0
DO50416	551	197	0	1	186	364
DO50417	275	16	0	0	275	0
DO50419	281	152	0	0	281	0
DO50422	439	14	0	0	439	0
DO50423	226	3	0	0	226	0
DO50424	512	15	0	0	512	0
DO50428	295	26	0	4	264	27
DO50430	362	71	0	0	270	92
DO50431	333	74	0	1	244	88
DO50432	254	0	1	5	248	0
DO51044	303	76	0	0	227	76
DO51046	747	747	NA	NA	NA	NA
DO51047	351	14	0	0	351	0
DO51048	421	288	NA	NA	NA	NA
DO51049	193	10	NA	NA	NA	NA
DO51050	615	614	NA	NA	NA	NA
DO51051	586	156	6	41	505	43
DO51052	506	194	0	7	310	189
DO51053	506	142	0	6	358	142
DO51054	626	98	0	0	500	126
DO51055	616	278	NA	NA	NA	NA
DO51056	435	424	NA	NA	NA	NA
DO51057	507	15	0	15	492	0
DO51060	498	245	NA	NA	NA	NA
DO51061	664	447	NA	NA	NA	NA
DO51062	387	11	0	0	387	0
DO51063	118	0	0	0	118	0
DO51064	500	27	0	0	500	0
DO51065	255	255	NA	NA	NA	NA
DO51066	556	109	0	11	403	142
DO51067	196	19	7	9	182	1
DO51068	400	3	1	0	399	0
DO51069	386	384	NA	NA	NA	NA
DO51070	507	44	1	1	428	80
DO51072	304	139	0	0	164	140
DO51073	274	274	NA	NA	NA	NA
DO51074	257	18	0	0	227	30
DO51075	359	191	0	0	88	271
DO51078	299	89	1	8	292	1
DO51079	348	51	0	0	265	83
DO51080	319	319	NA	NA	NA	NA
DO51081	511	7	2	2	511	2
DO51083	394	43	NA	NA	NA	NA
DO51084	262	87	1	0	168	93
DO51085	490	29	0	0	455	35
DO51086	261	15	1	2	241	17
DO51088	307	295	NA	NA	NA	NA
DO51089	450	299	1	2	268	182
DO51090	372	10	0	6	333	33
DO51091	570	554	NA	NA	NA	NA
DO51092	369	367	NA	NA	NA	NA
DO51093	419	419	NA	NA	NA	NA
DO51094	422	420	NA	NA	NA	NA
DO51095	19	19	0	0	0	19
DO51096	229	7	0	0	213	16
DO51097	288	21	0	0	258	30
DO51098	369	369	NA	NA	NA	NA
DO51099	594	507	NA	NA	NA	NA
DO51100	257	257	NA	NA	NA	NA
DO51102	442	86	2	4	345	97
DO51103	305	23	NA	NA	NA	NA
DO51104	613	173	0	0	0	613
DO51105	562	562	NA	NA	NA	NA
DO51106	227	227	NA	NA	NA	NA
DO51107	237	15	NA	NA	NA	NA
DO51108	465	465	NA	NA	NA	NA
DO51109	536	31	0	0	471	65
DO51110	788	787	NA	NA	NA	NA
DO51112	381	381	NA	NA	NA	NA
DO51113	330	25	NA	NA	NA	NA
DO51114	464	257	NA	NA	NA	NA
DO51115	396	396	NA	NA	NA	NA
DO51116	469	467	NA	NA	NA	NA
DO51117	178	177	NA	NA	NA	NA
DO51118	571	35	NA	NA	NA	NA
DO51120	432	80	0	0	305	127
DO51121	416	35	0	4	412	0
DO51122	304	192	NA	NA	NA	NA
DO51124	529	185	0	0	285	244
DO51126	390	55	0	0	300	90
DO51127	360	100	0	0	231	129
DO51128	253	0	0	0	253	0
DO51129	289	0	0	1	288	0
DO51131	200	28	1	3	198	1
DO51133	462	290	1	1	276	187
DO51134	328	324	NA	NA	NA	NA
DO51135	348	348	NA	NA	NA	NA
DO51137	695	54	0	7	560	128
DO51138	719	59	0	0	620	99
DO51139	357	89	0	0	257	100
DO51141	286	1	0	6	280	0
DO51142	922	45	1	0	765	156
DO51143	600	54	0	0	530	70
DO51144	534	143	0	12	317	205
DO51145	411	36	0	5	297	109
DO51147	372	72	NA	NA	NA	NA
DO51148	300	300	NA	NA	NA	NA
DO51150	560	88	1	1	486	75
DO51152	398	75	0	5	340	53
DO51153	432	100	0	1	327	104
DO51154	389	2	0	0	389	0
DO51155	1663	1448	NA	NA	NA	NA
DO51157	440	11	1	0	422	17
DO51158	120	2	0	0	110	10
DO51159	152	5	0	0	152	0
DO51953	699	39	17	87	560	35
DO51958	853	29	0	329	0	524
DO51960	705	32	1	41	632	31
DO51962	767	36	18	79	638	32
DO51965	777	15	28	86	648	15
DO52499	334	24	1	0	241	92
DO52500	273	124	0	0	248	25
DO52501	290	55	0	0	188	102
DO52502	271	171	0	0	120	151
DO52503	236	41	NA	NA	NA	NA
DO52504	451	0	0	10	441	0
DO52505	460	23	1	13	344	102
DO52506	802	521	NA	NA	NA	NA
DO52508	305	7	0	2	212	91
DO52510	454	325	0	2	170	282
DO52516	614	6	47	382	165	23
DO52520	232	57	NA	NA	NA	NA
DO52522	101	0	0	0	101	0
DO52524	66	0	0	0	66	0
DO52526	181	0	0	0	181	0
DO52532	260	29	0	0	225	35
DO220841	430	222	NA	NA	NA	NA
DO220842	572	0	110	92	370	0
DO220843	285	12	16	9	260	0
DO220844	333	20	3	4	326	0
DO220845	190	0	64	63	63	0
DO220846	330	136	39	35	142	114
DO220847	304	71	50	214	40	0
DO220848	127	0	19	68	40	0
DO220849	238	5	36	107	95	0
DO220850	488	2	135	121	216	16
DO220851	515	15	11	28	476	0
DO220852	229	0	NA	NA	NA	NA
DO220853	236	12	1	9	226	0
DO220855	251	0	NA	NA	NA	NA
DO220857	152	0	0	4	148	0
DO220858	278	6	70	65	134	9
DO220859	333	26	NA	NA	NA	NA
DO220861	243	4	32	116	95	0
DO220863	126	9	0	5	116	5
DO220864	282	1	95	95	104	6
DO220865	303	0	58	172	77	2
DO220866	428	1	90	211	127	0
DO220867	287	0	NA	NA	NA	NA
DO220868	202	0	NA	NA	NA	NA
DO220869	255	31	0	6	220	29
DO220870	459	0	141	211	107	0
DO220871	571	4	134	77	360	0
DO220872	343	6	6	13	324	0
DO220873	399	3	13	24	364	1
DO220874	301	2	58	100	143	0
DO220875	457	16	15	78	364	0
DO220877	487	13	58	168	261	0
DO220878	3740	1786	0	9	2023	1708
DO220879	483	164	23	19	441	0
DO220880	380	1	NA	NA	NA	NA
DO220881	219	0	NA	NA	NA	NA
DO220882	370	7	7	54	309	0
DO220883	234	15	0	16	204	14
DO220884	161	0	0	1	160	0
DO220885	317	0	NA	NA	NA	NA
DO220886	629	0	134	305	190	0
DO220887	147	2	NA	NA	NA	NA
DO220888	318	0	NA	NA	NA	NA
DO220889	176	30	0	0	176	0
DO220890	286	1	19	188	81	1
DO220891	771	149	28	97	646	0
DO220892	125	6	3	10	106	6
DO220893	274	22	0	4	270	0
DO220894	244	1	NA	NA	NA	NA
DO220895	190	39	10	6	174	0
DO220896	350	5	3	6	341	0
DO220897	79	2	4	6	75	3
DO220899	477	138	7	5	465	0
DO220900	219	8	1	16	202	0
DO220901	379	10	0	16	363	0
DO220902	519	23	NA	NA	NA	NA
DO220903	267	4	33	176	49	9
DO220904	562	5	199	81	232	50
DO220905	144	6	0	0	144	0
DO220906	686	29	18	33	635	0
DO220907	361	9	2	16	343	0
DO220908	289	0	74	88	127	0
DO220909	343	25	5	26	285	27
DO220910	334	19	12	32	290	0
DO220911	288	55	0	7	215	66
DO220912	270	2	5	10	255	0
DO220913	312	0	NA	NA	NA	NA
DO37409	208	9	8	10	190	0
DO37418	363	0	NA	NA	NA	NA
DO37424	184	0	51	106	27	0
DO37425	429	416	NA	NA	NA	NA
DO37426	374	7	12	53	309	0
DO37427	218	16	2	16	188	12
DO37432	483	7	NA	NA	NA	NA
DO37435	421	0	NA	NA	NA	NA
DO37439	251	0	0	15	236	0
DO37440	318	12	87	140	91	0
DO37445	383	3	169	67	147	0
DO37474	513	11	170	63	236	44
DO37515	229	20	1	4	224	0
DO37527	405	20	76	77	224	28
DO37531	362	2	0	9	353	0
DO37587	174	17	0	18	140	16
DO37599	186	6	3	11	166	6
DO37607	273	8	13	22	238	0
DO37627	269	2	9	188	72	0
DO37659	305	1	24	176	105	0
DO37703	292	18	7	11	274	0
DO37719	285	5	4	13	268	0
DO37723	457	16	156	55	222	27
DO37750	355	4	44	91	220	0
DO37758	269	5	27	116	126	0
DO37782	358	0	27	147	184	0
DO37827	272	16	55	61	136	20
DO37861	268	6	NA	NA	NA	NA
DO37896	231	6	NA	NA	NA	NA
DO37946	397	3	12	18	367	0
DO38129	190	15	0	3	187	0
DO47255	322	5	6	9	307	0
DO47268	427	2	NA	NA	NA	NA
DO47331	631	78	3	7	3	627
DO47451	140	3	3	9	125	3
DO47542	447	16	NA	NA	NA	NA
DO51251	326	5	134	92	85	15
DO217814	1652	0	NA	NA	NA	NA
DO217817	4	2	NA	NA	NA	NA
DO217818	251	13	0	4	227	20
DO217822	1707	0	559	404	744	0
DO217867	361	2	3	27	337	3
DO217896	686	1	171	41	478	2
DO218030	1277	672	NA	NA	NA	NA
DO218068	2355	954	833	408	1114	0
DO218136	1476	0	NA	NA	NA	NA
DO218223	1162	0	NA	NA	NA	NA
DO218443	1255	0	19	197	1039	0
DO218547	1325	2	NA	NA	NA	NA
DO218673	1914	0	NA	NA	NA	NA
DO218728	1687	0	7	214	1466	0
DO218769	1579	0	34	31	1514	0
DO222276	402	0	31	21	350	0
DO222285	1294	0	NA	NA	NA	NA
DO222288	163	0	0	7	156	0
DO222292	840	0	179	137	526	1
DO222299	988	323	NA	NA	NA	NA
DO38226	1233	45	169	727	286	54
DO38229	533	0	9	37	487	0
DO38238	789	101	0	4	688	97
DO38380	15266	201	NA	NA	NA	NA
DO38388	968	65	69	27	732	140
DO38404	32789	0	NA	NA	NA	NA
DO38423	2232	28	495	258	1479	0
DO38535	1448	0	NA	NA	NA	NA
DO38547	2251	112	NA	NA	NA	NA
DO38571	1864	0	279	467	1118	0
DO38603	2524	45	NA	NA	NA	NA
DO38635	1755	1	NA	NA	NA	NA
DO38655	675	0	NA	NA	NA	NA
DO38663	7637	7599	0	10	7627	0
DO38671	1294	0	49	149	1096	0
DO38731	2140	173	260	709	1171	0
DO38775	850	63	61	492	216	81
DO38779	651	30	10	20	582	39
DO38791	1150	0	NA	NA	NA	NA
DO38807	1076	25	NA	NA	NA	NA
DO38831	1253	74	2	34	1217	0
DO38847	2070	29	176	1161	733	0
DO38871	537	13	9	14	514	0
DO47737	2567	118	581	137	1849	0
DO47747	1324	11	283	514	527	0
DO47753	1517	0	533	278	708	1
DO47785	2644	0	1413	296	935	0
DO47817	1372	654	NA	NA	NA	NA
DO47841	1193	10	51	23	1119	0
DO47859	1790	26	182	1003	605	0
DO47863	1020	66	82	903	35	0
DO47911	1618	0	260	703	655	0
DO47929	1089	75	24	89	978	1
DO47997	1461	7	53	126	1282	0
DO48040	1089	0	10	118	961	0
DO219585	116	18	0	0	95	21
DO38899	438	136	28	263	17	130
DO38901	96	26	0	0	72	24
DO38903	43	8	0	0	34	9
DO38911	179	57	0	0	128	51
DO38946	72	20	0	0	46	26
DO38966	48	15	0	0	31	17
DO38978	117	43	0	0	68	49
DO39016	180	70	0	0	114	66
DO39020	120	68	0	0	53	67
DO39022	56	18	0	0	36	20
